451
758960,382120,127,591873,325354,116,5321,4634,18329,170887
595227,308813,124,359501,220243,111,1649,4461,2257,35379
737054,368396,131,396787,257828,118,3786,431,6022,10633
478602,283691,107,460114,258722,106,1315,847,8161,5827
682995,332627,128,416991,267359,115,2730,9947,11010,12097
607048,327426,123,420401,274407,116,1400,9767,8415,25128
581524,308950,123,418805,256631,109,1463,12737,11831,48682
407047,283263,104,445015,325880,101,974,2599,4495,2255
624565,321880,128,693367,389302,116,1832,11126,10296,47427
690535,303440,133,628628,335230,121,4662,23878,9592,95735
479794,281116,117,263574,170728,103,877,5806,10691,50449
583892,294745,118,300034,170984,111,1307,5611,2122,33899
471520,266115,117,363268,244151,104,1184,13608,5006,48513
546116,272689,124,543325,311281,113,2271,13400,26360,109573
492647,279066,119,412464,265111,106,3757,8755,19438,27880
484187,279980,117,286022,164999,104,2534,9155,2277,29868
741335,330810,136,763679,444863,120,3079,22682,29697,110269
634036,263632,134,776560,342650,128,1073,6086,4650,3769
524327,282666,123,590070,329339,118,1917,3858,10935,11081
655123,360855,129,798675,506832,117,934,1973,10684,41909
597983,356351,121,633719,412432,112,1868,8268,4241,109211
606331,351562,122,379059,245554,108,1334,11432,5664,24849
622643,279905,128,583330,336464,118,6772,14929,12969,10910
554411,351002,119,213926,142271,106,1145,6285,3280,22731
618033,318060,129,601116,336324,116,1200,12057,162344,57456
761800,365538,135,698413,343898,120,996,19752,10218,49420
734653,327866,136,688664,387263,124,1076,29515,3942,57269
523452,269900,122,323220,194101,110,3164,8546,3847,54964
779127,342928,137,636665,328710,123,2224,12876,33399,74491
476695,316535,101,224876,137273,102,1966,1827,6692,48627
652239,289500,133,688832,351589,121,2114,29185,15437,86456
525457,273025,130,480924,266696,122,1324,7960,124057,18009
801058,331833,140,599893,269638,127,1115,20256,12335,130315
419955,226018,108,350729,214476,108,1056,6882,13744,26483
718096,347190,131,665697,382129,119,847,11358,98861,185574
575882,271206,126,535081,307428,114,952,17234,7722,32361
513577,282218,112,406710,253128,108,1405,10253,9761,21539
538143,299272,123,526863,298009,112,1435,6038,10370,45370
527680,249747,110,534613,291750,112,4153,21718,43338,70190
663275,363540,129,505168,311374,114,1314,4293,12193,13603
403780,296694,107,252330,179337,96,883,1360,8878,7679
775429,309952,133,365136,199959,130,1939,344,1777,4703
537402,287879,124,468536,284961,112,2374,12287,5780,21913
478738,280509,116,293606,194769,105,919,5922,4607,45955
367515,219837,112,425990,263240,105,952,1098,26014,9392
515742,272032,123,563859,346441,109,1480,13698,10777,54758
692124,323262,132,541884,263724,122,2351,23327,2617,37184
615018,283501,121,670130,352715,119,5498,28670,36514,36584
631854,314655,132,779223,403723,122,1090,9421,7764,62196
600351,294821,127,427769,267533,112,3856,17396,6517,35430
416674,280061,106,218032,162003,98,1243,10957,6163,19283
499592,308540,107,223546,138211,105,1639,9307,8097,24523
675693,349256,128,293271,177468,123,845,7633,7517,28363
487265,257174,113,647496,379754,113,3280,9617,3298,26591
546703,261446,113,457044,280484,113,854,19461,6577,36743
500953,307633,118,327323,235351,105,1589,10471,1971,28219
485461,323905,107,150392,106295,99,1945,12199,2547,29026
628772,278033,129,801840,428232,122,850,6228,6637,37111
471307,230984,127,430337,261314,115,1712,12684,10732,43971
511339,260819,122,430377,257741,111,1117,23434,5838,78658
581719,302013,121,398207,232264,112,2147,15887,7767,48635
540908,346171,111,369271,230079,105,1586,2331,6336,6324
631820,311780,128,654781,392276,120,1901,4747,16767,71733
636944,358093,114,440478,289678,111,2806,4840,19743,31028
478548,287472,106,211065,139581,106,1233,15529,9161,24090
468931,282967,105,274010,169379,108,1714,8327,11656,34791
525199,282688,111,406891,255099,111,2565,2877,3810,15108
562327,302092,126,422355,247396,124,1969,13741,7339,52590
546753,293834,123,402445,247324,110,2031,7004,1055,35930
485140,274993,119,376964,240453,108,1057,15297,2627,48794
558419,312113,117,327822,204597,112,1885,10188,5716,17063
438491,267533,110,302353,195472,103,2682,9242,16148,30094
405197,260481,100,246199,174848,99,1037,4882,34564,16775
478627,253965,115,484566,276315,113,1560,6889,5246,75315
421879,271916,113,251455,163542,105,1164,10743,19425,32185
532569,303822,120,279855,183258,108,947,12071,9128,33392
771343,349563,131,392112,206353,127,1783,18632,2995,27856
627625,323916,127,614989,371664,119,1372,7438,17354,26280
625686,269825,135,497602,277661,119,1421,16060,7129,74393
767498,347728,133,608381,361312,129,1592,3455,5707,13538
539686,310955,122,378305,255122,110,1208,22800,4551,39106
639864,337025,122,674984,370492,124,1046,15726,12041,33196
490722,287749,108,439487,315994,105,1627,5523,17088,7321
567599,289200,117,481446,301630,117,2626,24292,9100,80711
446726,274841,114,230702,163476,103,974,8830,1769,32267
579868,332422,109,395394,254951,111,1185,4758,2804,16579
452511,239294,109,439713,291229,106,1419,8147,3987,35411
611365,294860,124,375122,218195,124,1577,34148,12999,30507
420453,242746,107,312802,198552,105,1148,3900,4086,28645
504084,283269,120,387328,254275,107,1592,13739,12096,54523
746105,319329,142,522699,298946,132,1343,9313,20259,89292
390732,265711,104,153901,109960,97,1094,2750,3329,15780
690042,290767,136,645504,318272,125,805,32577,55202,203332
541008,279956,113,410232,252089,109,1981,12991,10126,70442
446636,254102,105,313507,213808,117,5026,312,63403,28711
494309,227119,121,521476,293174,126,3205,9731,6468,45518
549588,280265,127,526071,283145,113,2936,10016,4796,17443
483319,288783,118,294889,192298,105,1238,9530,5632,29227
574706,278514,115,500352,292158,116,970,6974,17983,74530
487247,323149,117,294096,201475,115,921,849,7166,5946
394910,265371,100,247687,173119,98,1053,7469,10400,55243
613925,290622,129,669482,375254,123,883,20812,20636,83664
477177,243171,112,536852,362580,112,1284,10236,11302,23110
551810,290317,125,480612,284059,114,1115,22128,6952,79757
537378,328585,108,600193,411157,109,3516,439,4132,2741
629333,288662,136,757825,388363,132,944,34914,25737,53733
481920,274598,107,282181,179672,108,1106,11053,4254,36828
685135,314693,132,802649,419204,124,862,22335,6422,178549
355179,223075,110,253736,162373,105,971,5084,2563,22103
459782,311935,103,174226,115898,101,998,8734,3080,20216
617801,304385,126,356883,208461,125,1331,3465,5366,35019
412572,290415,98,252962,173925,101,817,5407,3803,35836
542728,340954,110,716403,503587,108,930,3474,7171,6572
592149,298795,131,354959,221316,117,1523,13497,7830,24617
571863,306080,120,455345,299001,115,931,20701,8378,59353
606579,299578,129,501311,311933,124,1912,7328,43032,44068
520899,274328,123,406506,247122,106,1182,6673,4800,81565
503095,238492,124,547276,354111,112,2240,20098,74410,69973
447443,273906,117,365661,222930,110,1258,524,658548,1555
540996,302418,119,348080,233222,112,1025,8538,5689,34663
633774,305844,130,574993,338881,119,959,23030,9535,62992
466322,287217,103,487660,370606,100,2442,6371,10545,9315
609441,316532,119,321164,185757,116,865,22739,15083,87409
426842,283774,108,169489,118882,92,1622,7444,2105,22783
638002,310129,130,537665,306665,117,1737,8331,12331,30448
724714,312775,135,733844,357833,135,1082,6307,60305,12573
709437,358042,138,781138,410899,129,828,16211,16897,72383
471604,283751,106,201855,138487,106,1348,14117,8345,36466
751789,359897,130,713803,375392,127,842,12305,7914,54994
609769,288812,126,580387,303638,122,1553,21121,14922,65105
462114,289870,102,219593,140791,102,825,8375,1765,48582
523822,327546,115,340951,233101,106,1143,8133,2407,12089
549573,319889,112,311601,214017,110,905,10412,4238,54370
780643,395824,127,572474,316651,122,1259,9127,2447,53638
521305,300478,121,455080,297213,121,1864,2484,3708,13978
608340,268393,125,720507,471305,121,960,12905,5235,28959
504660,262369,114,439141,261568,114,1134,8794,4607,37666
547512,280799,113,178247,98078,110,1625,11157,2810,38537
475898,263764,111,445216,260304,109,2243,20885,11429,73505
413214,272149,100,234959,168487,98,860,6402,3053,16583
594646,344566,112,282842,175828,114,1325,11465,12968,34188
573480,309652,115,423000,258109,113,1348,6669,3549,35020
510120,263355,114,544563,326451,111,1771,12515,7858,52410
530823,310318,114,380417,263133,123,2850,8441,3334,18475
583072,306450,126,434238,262884,120,1083,21710,14896,59246
536105,277599,113,509877,312057,116,1878,11377,2100,32624
508568,304204,119,323767,202518,109,2259,7125,2644,26263
765867,345208,138,749515,403898,128,855,11358,29646,78702
583000,305473,124,496539,290726,114,4267,23062,21207,40297
587564,276998,130,673113,328140,127,1080,19202,11643,38733
563301,295269,112,504299,317076,115,1338,13530,5655,47636
491998,249442,112,658922,406014,113,1016,654,44550,3348
662197,267789,169,688173,357822,168,1118,9654,8158,43826
561675,281895,121,667555,398919,115,4151,3678,10796,33002
568293,260163,130,747972,375661,130,925,19327,112949,123049
524568,279457,123,317344,201644,120,1953,16014,6353,42746
582659,312000,116,396624,242140,112,1117,12257,12738,12978
646976,331104,119,551759,234072,125,1132,12413,2191,45349
645023,312362,124,592203,381772,124,2387,12710,18239,55537
772610,392500,127,710918,397695,126,929,29552,2898,38690
471258,262253,112,416088,259982,119,2036,7320,34312,55862
635299,373046,119,361252,213938,113,2073,12012,8894,34766
742552,324305,141,719493,366943,131,1223,42179,12441,200789
474157,326165,114,360349,278331,98,844,4428,1900,2835
464821,233611,116,665399,336746,126,2174,7734,15502,23661
509563,295651,109,453950,282197,109,995,5616,13660,33499
452150,317624,103,603947,420250,101,1169,4086,4679,10259
475376,271297,112,519021,330193,108,1975,11942,7806,13671
484643,274692,105,569328,393038,107,1367,2409,8973,3484
643633,292187,126,606730,315393,135,1030,4714,1682,8630
723971,413842,122,657079,418357,124,1270,5144,4712,26078
429354,273097,105,233759,171104,110,1432,7059,7616,69284
536464,316911,114,293503,183889,107,3468,5416,22337,20171
666565,332452,121,505936,324465,123,1438,3278,7485,20095
503787,284001,109,382223,240295,110,1087,10171,2258,31528
603903,336127,116,329728,211288,113,823,5820,17089,28547
421819,255182,105,262448,170658,104,974,10036,5879,57363
433109,258573,110,402171,240208,108,2479,4248,6516,31800
601766,333578,117,360645,252450,112,2452,8190,10205,36792
586909,279069,113,509692,293740,117,938,37850,9062,78736
565429,315169,113,437218,284083,115,1605,5672,3717,9623
603248,340929,115,516791,334038,114,2514,6330,4991,37057
702741,308224,128,752657,417327,132,1139,11459,10142,39551
554849,294890,110,303203,215979,107,3651,105,21250,7104
463969,262134,107,294659,196082,105,1101,8214,6765,44341
657882,319464,121,401465,251390,121,2167,16129,2310,45185
745591,323338,131,691836,347721,128,827,32365,11861,195694
444646,267904,113,514923,319084,108,1154,5852,3545,36715
488455,290618,112,301376,218500,105,873,7082,6507,35412
531307,311276,120,413780,242149,112,1625,6924,4656,22957
584869,350619,122,509912,386097,111,1326,5672,3415,19110
521852,293481,113,314359,202645,109,2276,2247,4950,56062
454565,300622,100,271912,198286,100,2235,8610,2899,16125
655549,303599,122,559006,333755,124,1789,7013,11719,124273
576742,312957,125,332327,194269,116,2360,10632,4931,49516
686395,353918,122,558584,335047,121,1174,12682,13242,31561
703300,297111,138,695103,349685,143,845,7978,5995,43775
505378,275952,106,382315,235507,108,2182,13324,7400,140156
579219,274761,123,551104,301983,116,833,18999,13063,83906
653055,340013,118,707573,454170,119,1217,5287,10471,42028
566511,316775,115,402906,267101,119,1553,14250,1987,55686
642306,300448,122,602110,313414,123,3174,27304,12824,123782
515423,302788,105,317208,211648,107,2539,12219,16851,62487
632959,308181,129,746491,389966,120,2620,37535,4928,94554
707072,330626,127,749124,383810,130,2057,39877,15187,117352
536056,275083,123,454995,280680,111,2951,14095,9968,39137
657630,327228,119,295891,162339,116,967,4938,1423,19214
588925,301050,119,394306,233891,113,902,12764,91984,28817
428953,255467,102,502231,368336,105,1596,3560,6743,7877
550143,310500,117,384011,245711,113,1763,13641,8716,50588
497912,260197,117,433035,272152,122,1153,13425,16617,46602
745679,386485,136,632744,369785,129,1705,7545,7564,62008
798676,386200,134,524865,312538,133,2294,20417,12084,80598
646641,318057,133,526016,303993,130,1628,4955,3500,30307
645213,285684,130,755171,397777,126,882,19281,13991,54339
609423,303673,127,427093,239582,116,1592,22079,4056,87258
632313,301932,134,601918,351442,124,2320,18263,6600,62914
591599,286598,122,578867,300191,129,2597,4878,6263,50302
465628,271780,110,671038,393308,112,2139,1679,12280,10607
746340,319644,139,760016,349565,135,975,17082,16536,61004
571065,280029,129,574078,320399,119,2194,18256,1237,41567
426420,248251,103,331671,235643,102,1067,1704,2727,12721
483966,324822,103,368846,257194,103,1018,4248,3264,6442
491702,271749,114,402627,253373,109,3353,31171,2092,40004
683492,354189,133,505231,311439,122,885,3413,10554,45501
415556,259987,102,272336,196483,98,1879,7070,2240,5282
389444,232390,99,428619,300584,102,2412,3674,6829,21685
505569,254252,111,526694,327657,123,1824,19036,5400,48878
461014,277960,109,310509,192857,106,1167,10068,8225,27813
581718,306408,116,427959,242860,119,3770,7723,8787,58928
484789,289384,111,638607,365024,114,1333,2460,6778,6248
529549,267431,114,445862,279783,112,1392,8247,5865,32056
446542,264499,106,279469,182993,105,2207,8658,3527,43784
558085,327408,123,381468,240141,108,2066,1143,2775,11516
633102,293134,122,620456,347224,123,1366,8448,12305,24580
414435,242176,104,534254,379746,108,1696,2595,2421,4419
718329,376504,123,650530,394497,122,838,31217,3199,47885
728027,341277,129,596222,367657,127,2567,15493,97512,48013
540085,270784,118,732735,496263,114,1346,474,4806,4183
474773,258363,108,380046,243548,108,3589,11073,2607,28984
523515,333396,112,421981,303398,104,2664,5087,12203,24273
534225,284200,112,451112,277419,111,1966,9389,7964,43841
480529,273609,105,350807,221783,102,1200,11012,11989,70687
499659,284684,120,439865,325822,112,1455,685,8567,10255
601962,315520,117,229393,138471,114,945,10665,2596,24345
468078,253368,113,606893,348858,112,1521,11384,3800,28532
584411,316468,110,410656,257720,112,2450,7228,8390,32161
733494,313695,131,769347,410759,128,871,27204,15911,64985
524866,316143,107,227934,137554,105,1038,3435,9966,20588
485699,263374,110,430482,284129,107,1918,13137,10798,41596
607314,370833,109,388508,274850,105,1010,13453,8975,22222
537402,275839,114,359566,238448,113,1704,9614,6033,111993
610725,315355,127,485871,309398,116,1315,5411,4877,8640
493009,260779,122,713928,423750,112,818,20069,55287,71057
474410,291954,110,227700,157393,103,1097,8906,29062,28890
664785,303034,125,582934,298889,121,1956,7094,254247,51267
553544,310816,123,443564,291260,114,1195,4326,5383,33257
634120,329683,121,707868,384802,123,1433,9436,6086,44892
545563,273503,114,505649,319842,112,850,7015,10813,26851
555852,315337,121,380324,254952,109,1669,9963,2631,6596
497878,288419,108,281926,178890,108,1547,6081,4963,16987
659601,316518,124,597696,345921,123,896,22447,31482,22003
466283,269989,107,355190,240042,104,1133,3654,2765,9942
535797,296129,113,409558,241372,109,1639,11017,9009,35884
483570,282172,109,587823,351907,111,2096,3547,5158,23647
649082,310964,123,569506,336633,123,3141,9730,10771,108714
458941,262175,108,312922,215195,104,2465,5672,4566,33270
411596,282066,101,226691,160644,102,1099,10097,1252,8249
723731,312429,128,766499,364499,134,1216,14458,7389,53306
442333,246910,113,370072,230880,105,2522,20482,4541,20926
414993,285233,101,207361,141811,99,1001,9961,1706,31750
501327,353612,111,238171,178264,99,1334,10711,1343,10470
573335,318329,119,425137,267110,111,2066,9393,12035,44249
533866,320008,116,624769,411323,110,806,6199,1311,22474
495109,256105,109,429600,268743,110,2253,9098,2881,53312
691282,317023,129,714051,423973,127,2341,18103,28906,55446
679242,339581,124,547980,311425,125,1778,4016,24644,24391
434688,238485,106,415175,250894,106,4447,25924,4578,42135
570354,286940,114,435260,267901,112,2227,9181,13699,40320
647179,292448,125,758706,399786,127,877,36000,14116,186926
644287,331408,125,633014,379480,117,1688,14421,7434,63138
650269,311312,121,442489,260857,117,1985,16499,11098,40471
471022,287850,110,230276,157956,103,997,5745,4356,30222
517519,300308,116,737095,470856,114,1274,5096,4811,40238
471246,284838,112,235103,144801,116,938,7641,12688,31744
428334,296555,112,418469,301573,108,824,1458,8792,7179
719389,380427,115,569720,355726,114,1263,18766,206675,26262
688877,379472,122,682678,468072,117,917,23240,11001,16684
507329,265532,112,386227,254632,110,3898,11384,6334,55053
734795,360139,125,346129,170348,125,872,4571,14283,68656
545133,300706,121,306697,188874,111,1992,17568,6944,48698
487309,279809,106,332719,223347,106,1411,2070,7074,17495
504906,275313,113,410037,266875,108,2063,4819,2583,56501
729855,343265,128,607947,324842,124,1723,25999,29405,152410
629804,354120,124,350803,219278,122,2235,10405,4894,20726
493974,320434,104,249143,158649,107,2110,5544,5373,19443
521245,267637,111,356911,219675,110,1686,4004,7873,31218
549721,287636,114,433718,257144,109,1547,15340,7174,51201
645803,363986,116,257347,165674,113,995,5180,78548,43182
473719,316277,99,162535,109250,99,1096,7031,1699,27136
676182,332161,132,713689,348647,129,946,13961,8930,31299
462940,285414,102,343716,229780,105,1344,12450,25691,32686
619477,370840,110,435028,267488,110,1435,8921,47241,14888
555167,316581,110,393971,257302,108,2944,15457,4363,43649
580880,307786,115,599689,369214,119,973,244,3450,28634
564174,313086,112,571590,410987,110,1215,8149,14322,41041
521278,307765,120,267580,185079,120,828,8200,2892,7972
407294,255442,101,419085,270720,114,1996,7368,14952,40791
592406,317621,122,777672,492681,116,1503,3759,3550,28094
599885,315179,127,540856,366822,110,1308,8981,9723,38655
517781,260686,115,415963,256085,114,1413,13405,11925,74473
686421,327312,125,622918,329582,124,3734,21850,22448,31501
672842,319963,132,730869,436192,122,2401,30052,14924,110400
519331,296104,113,304934,196399,108,1613,10221,4050,16698
524412,306259,111,465042,314998,111,1574,8630,4646,35206
606166,277979,131,498136,296228,122,1077,14840,12526,75533
486480,267567,112,565134,373655,116,2546,20804,8259,95222
630928,315037,119,463741,295504,113,1155,3812,19802,19518
609815,303672,118,533553,320793,118,1382,18349,2149,50845
607090,280087,122,718655,378526,123,928,14316,13537,46951
494006,323922,111,251453,180919,104,1106,3579,1669,8825
567952,289402,124,395096,237061,112,2160,12431,3127,27498
769808,316889,129,683649,349005,132,836,22726,22034,182017
505525,275356,108,295568,196318,108,3531,15818,2235,51832
496584,305170,120,453312,258256,108,926,6710,3672,66349
613484,241578,140,686403,287803,131,803,5491,2069,12247
560573,292099,112,373463,230489,111,1957,4859,5492,24255
423986,246033,117,300848,211168,109,798,2605,3083,9630
565713,304164,120,371000,245713,111,1611,12928,13641,40514
482801,275502,107,306423,202463,106,2177,14488,21975,48166
577383,304106,117,399507,214581,125,3749,13609,3225,37067
572710,288977,123,410615,232651,131,1361,18640,3659,37745
630551,311799,120,570444,317133,119,1133,18875,6431,86577
693731,332080,131,604185,394092,124,2257,25804,16807,75768
550009,356544,119,286611,187823,107,2047,2290,2771,28193
602061,316832,123,487300,287234,117,3552,19623,7181,61057
557729,311769,119,360827,227765,111,1238,21175,5447,77555
613521,287646,124,634860,344141,118,1198,4921,15998,681432
609132,314699,120,548799,333834,115,3478,16692,9520,104814
462064,269246,117,442415,274208,113,2104,4406,8412,89128
721376,340655,134,596868,364180,124,2372,18174,2732,54818
677220,382667,126,435949,243739,119,1262,7897,1726,35864
422150,271719,104,265180,203119,99,2024,1181,1773,6223
680564,321147,127,654733,363694,128,7542,38605,11222,62158
785577,383833,137,665452,393437,134,1059,20958,51024,73852
478235,289326,102,265217,148395,110,1033,4623,1905,25681
537603,271491,124,519400,324724,113,3090,14776,4995,12389
557164,222800,134,662931,403730,124,1074,3776,6751,5198
724845,275657,161,473440,185940,148,3080,14424,12681,28386
735729,319572,125,714016,342683,128,922,41341,13376,81865
561802,331933,115,347306,231189,108,1895,7766,4532,24401
471152,282316,104,274386,176560,102,1293,8073,9895,69146
585600,285395,117,429803,250866,127,2916,10116,63682,125403
484751,261482,109,355933,236339,106,3681,11700,3477,51381
713074,320893,132,550456,287990,135,3534,6760,3231,37065
675148,389800,123,688230,441079,115,2225,7409,2060,21431
634234,279914,128,540274,290014,122,2580,18308,11903,60012
433548,248887,106,509677,344059,109,1037,7289,2478,51982
495542,312835,108,176587,113901,103,811,9912,8519,40483
465707,242292,111,424898,254888,108,1766,10688,30367,262053
611137,319907,124,711232,458872,126,985,9462,3382,88468
508695,284321,110,366311,234485,108,1465,14336,19932,34524
610532,312040,122,551045,346535,116,1934,15242,4140,67703
380943,238076,110,257334,172251,101,1364,10340,4474,21091
678669,345139,125,422239,234243,129,3624,5601,4114,40124
497940,299714,105,240188,157169,103,1645,12819,3137,34346
548101,278589,118,481096,286818,108,1251,10048,5005,25324
683595,369267,123,791680,427519,122,959,6072,3952,43866
711518,324214,130,691021,369387,124,1718,4987,10387,115609
531651,291118,122,545442,290430,115,2337,14672,24108,73133
526970,282816,120,345792,201674,109,2214,1781,2261,14572
598166,314084,126,477917,280373,115,896,10971,6945,28813
741879,308187,127,681200,369098,126,835,34996,21699,43589
545694,312508,114,308023,205730,106,1441,12510,3911,38695
521046,281684,122,259688,157399,112,930,21178,5763,33593
401362,264594,100,212458,147419,99,1319,8163,3657,34628
612518,359397,116,406099,261237,116,2121,6040,3035,53609
731422,331855,139,670198,371604,128,2640,16092,16885,93668
735327,328471,130,697576,357366,132,897,13465,16346,54595
637987,315581,124,606469,355277,122,2106,44720,61087,123439
718041,397380,125,636076,395198,127,3067,2832,4248,53456
622387,329744,119,743408,467503,119,1993,1366,9161,27318
604444,369672,114,333620,224391,111,1181,6768,6112,17651
432159,305264,108,464913,352582,100,1534,1350,4498,7537
637635,322802,118,720786,435868,117,1720,9804,10991,69013
395168,244629,102,437755,294527,102,2220,11369,4872,44543
482917,255478,113,500261,287073,117,7228,3385,12734,5504
521983,262690,121,461067,269495,109,1548,16077,58126,89231
701326,312527,131,716172,341045,122,921,19289,80655,748392
685081,328575,134,810011,359570,125,818,15853,6500,48568
552977,315938,120,319599,209605,109,1928,6411,2515,60743
544654,283746,113,317386,201432,110,1998,13536,5440,23167
630987,350163,123,585171,359595,115,865,3894,39873,26385
723192,376483,138,355619,197026,122,1410,10025,9670,20894
586086,330645,113,671189,412916,116,2257,5265,4344,24166
719246,318246,129,703068,380048,123,804,24608,46795,165836
505854,297498,110,270378,175946,109,883,1535,12209,10236
517645,283016,119,376474,244661,110,1576,10132,5858,59617
559869,331671,118,441305,272018,110,861,3217,50318,9625
589175,277642,118,600732,372843,117,1755,9667,9232,59273
471012,282781,110,190178,127274,102,1171,13114,1891,25948
543407,311077,109,564264,378285,108,4089,5379,8949,29667
498951,311454,108,610116,423125,105,1325,8130,12452,8339
530270,277764,118,443273,220576,107,2503,19440,19521,18646
519460,288077,116,350947,222617,110,1938,15095,10135,29729
550693,284842,126,386681,238202,124,1739,16247,9886,40767
571598,283209,122,586708,348649,117,3354,15436,7017,64683
475636,271480,112,420376,260132,106,1350,7163,11393,36718
590736,327797,123,375235,293137,113,1848,1287,2465,12012
587273,271606,129,398978,209348,132,2521,18588,31884,39568
537766,290968,109,511410,302044,114,8292,4562,13266,4749
545929,345924,120,397592,252928,110,1089,5567,4588,24282
566132,322644,117,370197,244532,116,1133,2600,19370,17309
734333,384753,128,605991,427463,124,1676,9454,14155,58489
457429,263930,112,586007,373435,111,963,11495,4302,24964
561144,329283,122,341977,219847,109,1003,6695,3283,22315
519703,296032,119,367751,248335,108,802,3430,3387,12277
539350,342519,118,449945,308293,118,1189,6823,4442,29819
505555,241018,122,319012,185502,111,1788,10391,6351,79976
627536,308136,129,748483,388130,118,1014,8545,116412,87141
634008,302746,116,673492,342636,119,2762,10898,11285,58483
489155,293244,118,325198,234228,106,2851,4659,21145,10346
460918,295563,107,233892,171264,98,890,13734,10347,49358
653495,338631,125,574866,335679,116,1840,15255,14881,112168
475292,247853,111,383923,239133,106,1252,6033,4973,13120
658967,309140,123,664589,376087,119,3261,23575,13239,126011
537616,314630,106,309983,210776,104,1290,9228,1948,12613
621614,365661,112,459636,273929,115,1417,3774,4700,27800
639651,311304,120,185366,94396,114,877,11454,8890,53162
475801,246326,121,547296,332756,109,1317,19790,4865,83759
526040,278611,121,309691,164882,123,1774,7669,7494,52106
397320,260665,99,254676,185524,97,1178,5919,3616,24169
532922,344338,115,596043,430878,104,1194,2552,25422,40878
447071,243841,119,449136,289053,108,1854,13662,3630,47034
502475,220299,124,350583,161759,121,1151,5569,2769,45526
585028,295410,129,603190,347486,118,1474,20150,14237,40160
594655,275422,123,609639,351777,121,816,20277,41621,29889
704349,348958,124,395095,227524,124,1134,10312,8049,39620
547132,321224,120,272459,169301,110,1166,15960,4510,36322
458635,258307,117,366904,226649,106,2515,7857,8231,18651
704877,340046,131,650995,422248,128,830,11974,49237,50780
544036,280584,114,429474,281261,113,1383,14940,4701,43677
658737,303179,133,607828,343369,123,1555,21273,12912,73082
563020,300093,115,491798,288024,124,3042,3400,3028,19656
654968,317822,128,575997,345040,123,1845,11708,11586,14798
576281,297136,122,459475,267412,126,2216,16003,6536,81345
700204,385925,121,530755,355811,117,3701,4257,3949,-699
676296,316147,127,459743,258960,128,919,23088,1934,85997
432700,293351,102,311925,222809,103,957,8075,11945,62344
481529,277420,106,275723,167193,103,1408,18445,7344,40986
603747,290933,124,480969,295489,124,1237,15290,12729,68221
698118,392486,118,671009,417001,122,2020,4100,6504,8744
711677,385656,120,714079,420171,123,1260,11593,15671,34289
505864,261722,112,373950,246101,108,1129,14360,8841,10913
512988,279741,107,393727,241209,107,1464,8707,9380,22582
514349,289542,121,474399,314184,109,1290,10445,3855,37594
744732,312432,129,640825,330184,130,806,25895,7574,67174
442186,294496,108,354195,233080,104,2480,2855,10741,28832
804826,376216,140,464623,258580,134,1672,24502,48097,8769
579680,323065,120,367988,233922,116,1142,3722,4324,19495
581813,311492,123,490875,296404,113,2640,26901,8456,133866
663738,295055,134,706790,369256,125,2251,30074,39985,75001
619353,312760,128,680254,359956,118,827,20218,4605,76383
692843,337233,126,744126,439177,125,1103,25874,31850,182550
513234,286763,121,432784,264139,111,1624,16436,11196,98243
488482,300923,110,335442,209917,105,1206,6563,118940,19033
684014,331788,122,565627,347948,116,3810,912,4085,7520
752394,344430,132,572353,288630,130,1224,25248,6649,49766
522971,316640,118,313030,216428,106,1001,8536,8210,32755
477354,266948,109,405504,240572,110,2891,18789,4771,23143
461823,261242,111,385650,243405,111,1355,3324,2482,25166
640054,369944,122,699949,417322,123,848,4505,8424,46898
650736,315688,123,615576,409626,114,1889,1535,31529,153332
531256,308281,108,436709,295330,109,1523,13929,3956,37648
590583,335535,114,624542,400283,116,869,2318,7068,8732
477457,317785,108,168261,118897,98,8388,9724,3145,24071
642478,330144,118,733200,403882,120,3936,6876,18733,19418
600734,300780,120,674954,340122,123,1089,26072,12451,73529
564944,311482,116,367252,225717,112,1105,13270,5239,66883
601692,295105,124,582010,317791,117,2351,15024,3620,39087
608163,320936,127,399253,231207,116,822,18508,15928,141936
547997,284510,114,579939,374722,111,1862,27844,7817,60973
541303,281780,116,629239,357836,115,967,7766,6788,44057
479721,290218,105,269713,194743,102,983,7210,2456,14962
515496,299648,107,412050,251970,108,811,11776,4706,42924
591430,302122,124,494850,292565,120,1529,16840,7527,123482
564893,270724,117,708901,421975,124,1098,15221,11044,60518
556473,256968,118,457421,278254,116,1288,10348,6723,50525
646840,336429,121,476591,295401,115,4673,16980,13902,59562
477488,270035,108,423427,282250,106,3424,5898,8954,34385
630073,346994,114,720747,410193,112,928,9614,7409,17397
419764,253981,104,305096,215475,101,1013,7760,1825,33168
659157,287369,152,526675,320308,136,921,1834,10944,8121
601836,345253,113,302043,177618,111,2063,14331,7365,7597
431369,254456,105,285198,187397,101,1132,5077,5961,21258
599376,358252,112,681272,392079,122,1765,8594,5593,10735
755273,343589,129,609004,305351,127,1166,41128,32654,89890
555451,296805,117,400738,259451,109,4559,7136,5377,13532
565349,300733,113,422759,254998,112,1077,6315,4617,17105
426131,255570,109,202942,134566,100,1353,7540,4935,28709
640814,303772,124,353706,213782,118,2069,2560,7947,6201
535516,294594,121,420365,276417,111,923,9603,12821,47238
653894,390401,115,328960,190923,115,861,11444,4522,56324
624720,278657,130,583458,322323,120,1998,12362,23213,125018
